128	0
128	6
128	10
128	11
128	12
128	13
128	14
128	14
128	14
128	15
128	14
128	15
128	15
128	15
128	15
128	15
128	15
128	16
128	15
128	15
128	15
128	15
128	16
128	15
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	16
128	15
128	15
128	15
128	16
128	15
128	15
128	16
128	15
128	16
128	15
128	15
128	16
128	15
128	15
128	16
128	15
149	16
149	16
149	16
149	17
149	18
149	17
149	18
149	17
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	18
149	17
149	18
149	18
149	18
149	18
